id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
40321,2,0,0,2,0,0,0,315,2018,9,2,0,0,0,0,160.0,0,1
4134,2,1,2,1,0,0,0,9,2018,5,31,1,0,0,0,149.0,0,1
2738,2,0,1,2,2,0,0,291,2018,9,19,0,0,0,0,115.0,1,1
2835,3,0,2,5,0,0,0,167,2018,8,21,0,0,0,0,96.9,2,0
26119,1,0,1,2,0,0,0,40,2017,10,5,0,0,0,0,65.0,0,0
7213,2,0,2,2,0,0,0,25,2017,10,11,0,0,0,0,72.76,0,0
33743,3,0,0,4,0,0,1,17,2018,12,9,1,0,0,0,129.6,0,0
35447,1,0,0,1,0,1,0,2,2018,8,23,2,1,0,5,67.0,0,0
132,2,0,1,2,1,0,0,418,2018,9,26,1,0,0,0,107.0,0,1
33349,3,0,2,1,0,0,0,8,2018,12,6,1,0,0,0,154.0,0,0
9716,2,0,0,2,0,0,1,108,2018,10,27,1,0,0,0,104.4,3,0
33161,2,0,2,2,0,0,0,183,2018,5,6,1,0,0,0,100.3,1,1
22942,3,0,1,2,0,0,1,53,2018,5,26,1,0,0,0,159.3,0,1
29565,2,0,2,3,0,0,0,128,2017,9,11,1,0,0,0,94.5,1,1
30815,3,0,0,1,0,0,1,56,2018,6,8,1,0,0,0,129.87,2,0
39097,2,0,2,5,0,0,0,210,2018,8,15,1,0,0,0,72.75,1,0
20661,2,0,0,3,2,0,0,291,2018,8,19,0,0,0,0,115.0,0,1
8183,2,0,2,3,0,0,0,195,2018,8,7,0,0,0,0,72.25,1,0
38742,2,0,1,4,0,0,1,56,2018,3,28,1,0,0,0,85.85,0,1
20595,2,0,0,3,0,0,0,3,2018,8,31,0,0,0,0,123.8,0,0
41648,2,0,2,1,2,0,0,103,2017,8,20,1,0,0,0,94.5,0,1
24811,2,0,1,2,0,0,0,78,2018,3,25,0,0,0,0,60.0,1,0
16607,2,0,0,1,0,0,0,250,2018,7,16,0,0,0,0,72.08,0,0
17358,2,0,0,2,0,0,0,228,2018,6,22,1,0,0,0,96.3,1,0
8593,2,0,1,2,0,0,0,107,2018,9,20,0,0,0,0,130.0,0,0
27750,2,0,0,4,0,0,1,122,2018,5,9,1,0,0,0,107.95,1,0
20393,2,1,1,1,0,0,0,22,2018,5,21,1,0,0,0,159.0,2,0
10150,2,0,1,1,2,0,0,32,2018,9,28,1,0,0,0,152.15,1,1
22606,2,0,0,3,1,1,0,196,2018,3,31,1,0,0,0,83.0,1,0
20982,2,0,0,3,0,0,0,157,2018,6,26,1,0,0,0,90.95,0,0
19787,2,0,1,1,0,0,0,93,2017,7,13,1,0,0,0,76.5,1,1
19899,2,0,1,2,0,0,2,107,2018,10,21,1,0,0,0,108.0,2,0
39633,2,0,1,0,2,0,0,256,2018,6,12,0,0,0,0,115.0,1,1
4712,2,0,2,1,0,1,0,45,2017,9,2,0,0,0,0,94.5,0,0
36889,2,0,0,2,0,0,0,107,2018,6,11,1,0,0,0,130.0,0,1
38222,1,0,1,1,0,0,0,0,2018,1,25,2,0,0,0,64.0,0,0
8071,2,0,1,3,0,0,1,21,2018,12,7,1,0,0,0,65.55,3,0
11767,1,0,0,2,0,0,0,85,2018,2,3,1,0,0,0,71.0,0,0
18807,2,0,1,5,2,0,0,109,2018,7,10,0,0,0,0,102.25,0,0
15890,2,0,2,2,0,0,4,41,2018,7,10,1,0,0,0,158.95,2,0
19932,2,0,0,2,0,0,0,181,2018,8,11,1,0,0,0,76.5,2,1
24829,1,0,0,2,0,0,0,0,2018,12,25,2,1,0,7,65.0,1,0
21360,2,0,1,2,0,0,0,143,2018,8,26,1,0,0,0,96.3,0,1
23932,2,0,0,1,0,0,3,40,2017,10,27,4,0,0,0,0.0,0,0
5481,2,0,2,3,0,0,0,53,2018,1,24,0,0,0,0,60.0,1,0
41292,1,0,2,1,0,0,0,122,2018,4,15,0,0,0,0,85.0,0,0
23958,2,0,0,2,0,0,1,21,2018,8,19,1,0,0,0,166.0,3,0
6895,2,0,0,2,0,0,0,180,2017,10,16,0,0,0,0,72.75,0,0
21885,2,1,0,4,0,0,0,74,2018,10,4,1,0,0,0,135.0,2,0
27885,2,0,2,3,0,0,0,166,2018,8,27,1,0,0,0,90.95,0,1
40337,0,2,0,2,0,0,2,67,2018,4,26,1,0,0,0,79.2,0,1
18768,2,0,0,3,0,0,0,192,2017,9,2,1,0,0,0,102.0,0,1
17459,3,0,2,3,0,0,1,156,2018,8,14,1,0,0,0,152.1,1,1
42006,2,0,2,5,0,0,1,19,2018,5,5,1,0,0,0,131.7,2,0
39827,2,0,0,1,0,0,1,20,2018,7,5,1,0,0,0,166.0,2,0
8789,3,0,1,3,0,0,1,74,2018,12,26,1,0,0,0,107.1,0,0
3190,1,0,0,1,0,1,0,1,2018,4,8,2,1,0,1,67.0,0,0
25708,2,0,0,3,0,1,1,162,2018,7,26,1,0,0,0,114.3,1,1
3650,1,0,0,3,0,0,0,19,2017,10,6,0,1,1,0,90.0,0,0
20454,2,0,2,4,0,0,1,61,2017,11,12,1,0,0,0,82.45,0,0
3370,2,0,0,3,0,0,0,155,2018,7,21,1,0,0,0,105.3,0,1
33435,2,0,0,2,0,0,0,139,2018,4,15,1,0,0,0,105.3,0,0
20842,2,0,0,1,0,0,0,92,2017,9,15,0,0,0,0,89.75,0,0
37307,1,0,1,1,0,0,0,6,2017,10,19,4,1,0,5,0.0,1,0
1764,2,0,2,0,0,0,0,179,2018,10,28,1,0,0,0,104.4,3,0
39092,2,0,0,1,0,0,0,181,2018,8,6,1,0,0,0,115.8,1,1
36225,2,0,0,4,0,0,0,22,2018,5,19,0,0,0,0,95.0,0,1
35399,2,0,2,5,0,0,0,82,2018,9,5,0,0,0,0,95.0,0,1
33782,2,0,1,3,0,0,0,166,2018,8,5,1,0,0,0,99.45,1,1
39208,2,0,1,1,1,0,0,157,2018,10,3,1,0,0,0,108.0,0,1
15629,2,0,1,4,0,0,1,109,2018,11,21,1,0,0,0,97.75,1,0
28527,2,0,2,1,0,0,2,7,2018,8,20,1,0,0,0,112.68,1,0
7903,3,0,2,1,0,1,0,83,2018,4,3,1,0,0,0,159.3,0,0
28615,1,0,2,3,0,0,1,86,2018,10,3,1,0,0,0,119.07,1,1
13334,2,0,2,2,0,0,1,136,2018,8,13,1,0,0,0,122.4,0,0
18120,2,0,1,0,0,0,0,193,2018,8,29,1,0,0,0,105.3,0,1
14692,2,0,0,2,0,0,0,28,2017,9,29,0,0,0,0,130.0,0,0
11539,2,0,2,3,0,0,0,6,2017,9,1,0,0,0,0,58.4,0,0
17952,3,0,2,2,0,0,1,127,2018,8,25,1,0,0,0,130.05,1,0
17127,2,0,0,2,2,0,0,239,2018,6,15,0,0,0,0,112.2,1,1
20378,2,0,1,3,0,0,0,81,2017,7,10,1,0,0,0,76.5,0,1
26555,2,1,1,2,0,0,0,10,2017,9,9,0,0,0,0,90.0,2,0
28955,2,0,1,0,1,0,0,49,2018,3,21,1,0,0,0,63.75,0,1
8817,2,0,0,3,0,0,0,134,2018,5,7,1,0,0,0,105.3,1,0
25692,2,0,1,3,0,0,0,194,2018,10,12,1,0,0,0,101.4,0,1
6284,2,0,2,1,2,0,0,124,2017,8,28,0,0,0,0,94.5,0,1
6273,2,0,2,5,0,0,0,106,2018,7,21,1,0,0,0,96.9,1,1
8536,3,0,0,2,0,0,1,7,2018,7,26,1,0,0,0,182.0,0,1
15651,1,0,0,3,0,0,0,6,2018,11,1,0,0,0,0,75.0,0,0
30028,3,0,0,1,0,0,5,12,2017,12,27,0,0,0,0,38.67,1,0
12641,2,0,0,3,0,1,1,75,2018,3,31,1,0,0,0,123.3,0,0
39953,1,0,0,2,0,0,0,256,2018,6,15,0,0,0,0,90.0,0,1
24665,2,0,2,3,0,0,0,192,2018,4,28,1,0,0,0,19.15,0,1
20719,2,0,1,3,2,0,0,210,2017,10,8,0,0,0,0,86.0,0,1
38003,2,0,0,2,1,0,0,51,2018,2,26,1,0,0,0,67.5,0,1
4662,2,0,2,2,1,0,0,208,2018,7,11,1,0,0,0,80.75,0,1
21498,2,0,0,4,0,0,0,224,2018,8,13,1,0,0,0,90.95,1,1
31359,2,0,0,1,1,0,0,109,2018,7,23,1,0,0,0,94.5,1,0
8587,2,0,2,4,0,0,0,69,2018,7,24,0,0,0,0,68.0,1,0
13306,2,1,2,4,0,0,0,47,2018,9,20,1,0,0,0,129.99,1,0
32959,2,0,1,2,0,0,1,56,2018,10,27,1,0,0,0,128.7,0,1
21596,2,0,2,1,0,0,0,179,2018,9,24,1,0,0,0,126.9,1,1
3641,2,0,1,3,0,0,0,250,2018,10,26,0,0,0,0,95.0,0,1
26336,2,1,0,1,0,0,0,1,2017,8,15,1,0,0,0,162.0,2,0
15799,2,0,0,1,0,0,0,155,2018,8,22,1,0,0,0,111.3,0,1
40800,2,0,1,5,0,0,0,14,2018,1,31,0,0,0,0,70.0,0,0
21,1,0,0,3,0,0,4,7,2018,7,21,2,0,0,0,143.0,0,0
32563,2,0,1,3,0,0,1,178,2018,8,22,1,0,0,0,127.93,2,1
34757,2,0,1,3,2,0,0,97,2018,5,9,1,0,0,0,141.9,0,1
5534,2,0,2,3,1,0,0,172,2018,9,4,1,0,0,0,125.1,0,1
37586,3,0,0,2,0,0,1,0,2018,7,27,1,0,0,0,137.7,0,0
19276,2,0,1,3,0,0,0,34,2017,11,30,0,0,0,0,60.0,0,0
33547,2,1,0,3,0,0,0,10,2018,5,5,1,0,0,0,159.0,3,0
15235,1,0,2,5,0,0,0,104,2018,3,28,1,0,0,0,73.37,0,1
22912,2,0,0,0,0,0,0,146,2018,4,24,0,0,0,0,95.0,0,1
17207,2,0,2,1,2,0,0,107,2018,6,22,0,0,0,0,130.0,1,0
39333,2,0,0,4,0,1,0,90,2018,9,15,1,0,0,0,135.9,1,0
26841,2,1,2,2,0,0,3,64,2018,4,7,1,0,0,0,103.95,0,0
34719,3,0,0,1,0,0,1,54,2018,6,3,1,0,0,0,159.3,0,1
4259,2,1,0,3,0,0,0,69,2018,3,23,1,0,0,0,99.3,1,0
1469,2,0,2,3,0,0,0,192,2017,9,25,0,0,0,0,19.15,0,1
13322,2,0,0,2,0,0,0,105,2018,4,6,1,0,0,0,62.86,1,0
35589,2,0,1,3,0,0,0,226,2018,8,22,1,0,0,0,90.95,0,0
25496,2,0,1,1,0,0,0,275,2018,6,1,1,0,0,0,62.8,0,1
8424,2,0,2,2,1,0,0,164,2018,8,1,1,0,0,0,89.25,0,1
368,2,0,0,1,1,0,0,99,2018,6,23,1,0,0,0,85.5,0,1
40322,2,0,2,5,0,0,1,64,2018,5,21,1,0,0,0,143.1,1,1
31021,2,0,0,3,0,0,0,1,2018,5,3,0,0,0,0,112.0,0,0
13112,2,0,1,2,0,0,0,115,2018,5,15,1,0,0,0,105.3,0,1
9491,3,0,0,2,0,0,1,93,2018,7,19,1,0,0,0,137.7,0,0
16448,1,0,0,2,0,0,1,11,2018,10,5,1,0,0,0,145.0,1,1
30348,2,0,2,3,0,0,0,276,2018,5,22,0,0,0,0,61.0,0,0
11384,2,0,1,4,0,0,1,36,2018,1,30,1,0,0,0,82.45,1,0
20594,2,0,1,3,0,0,0,86,2018,5,20,0,0,0,0,65.0,0,0
11017,3,0,0,1,0,0,1,15,2018,2,26,1,0,0,0,130.0,0,0
21700,1,0,2,0,0,0,0,229,2018,9,25,1,0,0,0,89.25,2,0
18105,2,0,2,2,0,0,0,159,2018,8,10,1,0,0,0,114.3,0,1
33172,2,0,0,3,0,0,0,19,2017,12,1,1,1,1,0,69.0,0,0
41928,2,0,2,2,0,0,0,60,2017,10,12,0,0,0,0,65.0,0,1
10683,2,0,1,0,0,0,0,263,2018,4,21,0,0,0,0,110.0,0,1
34592,2,0,1,1,0,0,0,188,2018,8,13,1,0,0,0,105.3,1,0
10972,2,1,1,0,0,0,0,0,2018,5,9,1,0,0,0,109.0,0,0
3232,2,0,1,0,0,0,0,151,2018,7,15,1,0,0,0,105.3,1,1
18302,3,0,0,3,0,0,1,65,2018,7,28,1,0,0,0,123.93,2,0
31467,1,0,1,2,0,0,0,193,2018,6,22,1,0,0,0,100.8,1,0
7246,2,0,0,3,0,0,0,68,2018,12,31,0,0,0,0,75.0,0,0
28511,1,0,2,1,1,0,0,80,2018,3,5,1,0,0,0,76.5,1,0
1831,3,0,0,1,0,0,0,21,2018,5,25,1,0,0,0,187.0,2,0
1242,2,2,2,1,0,0,3,0,2018,3,30,1,0,0,0,181.0,1,0
41591,1,0,0,1,0,0,0,59,2018,10,28,0,0,0,0,80.0,0,0
25735,2,0,2,5,0,0,0,278,2018,12,28,1,0,0,0,84.15,0,1
4656,1,0,1,3,0,0,1,9,2017,12,17,1,0,0,0,104.25,0,0
28906,3,0,0,3,0,0,1,151,2018,7,19,1,0,0,0,137.7,2,1
8998,3,0,2,5,0,0,1,141,2018,5,23,0,0,0,0,115.61,1,0
39236,3,0,1,2,0,0,1,64,2018,3,18,1,0,0,0,124.1,0,1
32737,2,0,2,4,0,0,1,94,2017,12,26,0,0,0,0,60.0,1,0
35677,2,1,0,3,0,0,0,11,2018,11,3,4,0,0,0,0.0,2,0
7490,2,0,0,3,1,0,0,157,2018,12,8,1,0,0,0,88.5,0,0
18161,1,0,0,2,0,0,0,0,2018,2,9,2,1,0,6,65.0,0,0
14772,2,0,2,5,0,0,0,70,2017,10,10,1,0,0,0,89.25,2,0
35590,2,0,2,2,0,0,1,62,2017,10,23,0,0,0,0,75.0,0,0
1777,2,0,2,3,0,0,0,265,2018,10,22,1,0,0,0,100.3,1,0
24161,2,0,2,3,0,0,0,113,2018,5,29,1,0,0,0,105.3,0,1
32312,2,0,1,3,0,0,0,91,2018,5,19,0,0,0,0,80.75,0,0
15111,2,0,0,1,0,0,1,8,2018,4,23,4,0,0,0,0.0,2,0
11133,2,0,2,4,0,0,1,77,2018,3,24,1,0,0,0,117.6,2,0
13072,3,0,0,2,0,0,1,4,2018,6,10,1,0,0,0,162.75,0,1
39489,1,0,2,3,0,0,0,9,2018,3,27,0,0,0,0,55.0,0,0
1823,2,0,0,3,1,0,0,155,2018,7,7,1,0,0,0,103.5,0,1
31008,2,0,0,2,0,0,0,194,2018,10,28,1,0,0,0,96.3,0,1
23027,2,0,0,1,0,0,0,38,2018,12,27,1,0,0,0,0.0,0,0
22784,2,0,0,1,2,0,0,219,2017,9,4,0,0,0,0,114.0,0,0
19935,2,0,1,1,0,0,0,151,2017,8,21,1,0,0,0,76.5,2,0
40228,2,0,0,1,0,0,0,232,2018,7,2,1,0,0,0,131.4,0,1
21630,2,0,2,2,0,0,0,102,2018,10,30,1,0,0,0,85.05,0,1
29294,2,0,0,4,0,0,0,92,2018,3,26,0,0,0,0,70.0,0,0
14779,2,0,2,1,0,0,0,112,2017,7,11,1,0,0,0,76.5,1,1
16117,2,1,2,2,2,0,0,38,2018,10,31,1,0,0,0,170.1,4,0
35271,2,0,0,1,0,0,0,49,2018,9,9,0,0,0,0,76.5,0,0
12470,2,0,1,4,0,0,0,215,2018,7,28,1,0,0,0,90.95,0,0
16619,2,0,1,3,2,0,2,161,2018,3,25,0,0,0,0,130.0,0,1
737,1,0,0,2,0,0,1,86,2018,10,29,1,0,0,0,104.4,1,0
16608,2,0,0,2,0,0,1,7,2018,11,18,1,0,0,0,174.0,2,0
3293,2,0,2,2,0,0,0,32,2018,3,11,1,0,0,0,63.33,1,0
33146,3,0,1,4,0,0,1,39,2018,3,7,1,0,0,0,117.3,3,0
39413,2,0,0,3,0,0,4,5,2018,8,17,1,0,0,0,122.24,2,0
23290,2,0,0,1,0,0,3,0,2017,8,25,1,0,0,0,156.0,3,0
3845,2,2,0,4,0,0,3,77,2018,5,1,1,0,0,0,187.85,1,1
28469,2,0,1,2,0,0,0,172,2018,6,24,1,0,0,0,95.0,0,1
29441,1,0,1,3,2,0,0,4,2018,3,7,0,0,0,0,86.0,0,0
13777,3,0,2,3,0,0,1,64,2018,12,27,1,0,0,0,115.6,3,0
38472,2,0,1,4,0,0,4,109,2018,12,16,1,0,0,0,88.4,0,0
22301,1,0,0,1,0,0,4,3,2018,8,13,2,0,0,0,169.0,0,1
12270,2,0,0,3,0,0,0,304,2018,5,3,0,0,0,0,89.0,0,1
1658,2,2,0,3,0,0,3,6,2017,8,21,1,0,0,0,231.0,0,1
32980,2,0,1,2,0,0,0,322,2018,5,19,0,0,0,0,80.0,0,1
23698,2,0,1,4,0,0,1,60,2018,3,23,1,0,0,0,99.95,0,1
20803,2,0,2,2,0,0,0,280,2018,12,9,1,0,0,0,86.7,0,1
1214,2,0,0,3,0,0,0,35,2018,10,8,0,0,0,0,85.0,0,0
21577,1,0,0,1,0,0,0,14,2018,10,7,0,0,0,0,109.65,0,0
15898,2,0,0,3,0,0,0,269,2018,12,29,0,0,0,0,80.0,1,0
15762,2,0,0,2,0,0,0,129,2018,5,13,0,0,0,0,80.75,0,0
14195,1,0,0,4,2,0,0,0,2018,5,4,0,0,0,0,90.0,0,0
33560,2,1,2,1,0,0,0,23,2018,7,2,1,0,0,0,187.0,2,0
42012,2,2,2,7,0,0,3,148,2018,12,23,1,0,0,0,136.19,1,1
41497,2,0,0,3,1,0,0,223,2018,9,30,1,0,0,0,73.96,0,1
9505,1,0,2,1,0,0,0,116,2018,2,14,0,0,0,0,76.0,0,0
2413,2,1,2,2,0,0,0,173,2018,9,15,1,0,0,0,114.75,2,1
34492,2,0,1,3,0,0,0,105,2018,6,27,1,0,0,0,80.75,0,1
27398,3,0,1,1,0,1,1,62,2018,7,4,1,0,0,0,159.3,2,0
32214,2,0,0,5,0,0,0,223,2018,8,30,1,0,0,0,90.95,1,0
834,2,0,0,2,0,0,0,338,2018,10,7,0,0,0,0,90.0,0,1
9063,2,0,0,2,0,0,0,107,2018,6,10,0,0,0,0,110.0,0,0
9455,2,0,2,2,0,0,0,74,2018,7,24,0,0,0,0,81.25,0,0
40949,2,0,2,1,0,0,0,152,2018,8,6,1,0,0,0,114.3,0,1
12537,1,0,0,1,0,0,0,0,2018,3,16,0,0,0,0,64.4,0,0
13163,1,0,0,3,0,0,0,8,2018,3,1,1,0,0,0,56.0,1,0
29506,2,0,2,2,0,0,0,111,2018,12,24,1,0,0,0,88.4,1,0
33988,2,0,2,2,0,0,2,44,2018,4,23,0,0,0,0,95.0,1,0
22936,2,1,0,2,2,0,0,13,2018,2,18,1,0,0,0,178.0,2,0
5609,1,0,0,3,0,0,0,271,2018,9,21,1,0,0,0,0.0,0,0
11907,2,0,0,2,0,0,1,86,2018,9,24,1,0,0,0,149.4,2,1
4581,3,0,0,3,0,0,1,146,2018,7,14,1,0,0,0,137.7,0,0
15089,1,0,1,2,0,0,0,5,2018,2,12,0,0,0,0,85.0,0,0
10292,2,0,0,3,0,0,1,61,2018,3,10,1,0,0,0,87.3,1,1
9677,2,0,0,2,0,0,0,154,2018,8,20,1,0,0,0,130.5,0,1
2523,3,0,0,1,0,0,1,65,2018,8,9,1,0,0,0,159.3,1,1
31933,2,0,3,2,0,0,0,149,2018,7,11,1,0,0,0,99.45,1,0
40784,2,2,0,1,0,0,3,3,2018,4,24,1,0,0,0,196.0,2,0
19462,2,0,0,2,1,0,1,15,2017,9,16,1,0,0,0,115.0,1,0
29409,1,0,0,2,0,0,0,80,2018,6,23,1,0,0,0,90.9,2,0
25881,3,0,2,2,0,0,1,74,2018,7,12,1,0,0,0,139.95,1,0
4782,2,0,0,4,0,0,0,73,2018,2,17,1,0,0,0,71.0,0,0
30782,1,0,0,1,0,0,0,15,2017,12,27,0,0,0,0,65.0,0,0
19558,2,0,2,2,0,0,0,172,2018,7,30,1,0,0,0,109.8,2,0
31047,3,0,0,1,0,0,1,2,2018,8,22,1,0,0,0,225.0,2,0
4381,2,0,1,3,2,0,0,207,2018,9,28,1,0,0,0,106.25,0,1
33760,1,0,1,1,0,0,0,1,2018,6,6,0,0,0,0,115.0,0,0
14435,1,0,0,3,0,0,0,8,2018,9,5,2,1,0,1,65.0,0,0
7642,2,0,0,4,0,0,1,64,2018,4,11,1,0,0,0,130.05,2,0
18549,2,0,0,3,0,0,0,16,2018,3,6,0,0,0,0,38.67,0,0
32391,2,0,0,2,0,0,0,265,2018,9,24,0,0,0,0,115.0,1,1
41908,2,0,0,2,0,0,0,56,2018,11,25,0,0,0,0,75.0,0,0
20187,2,0,0,1,0,0,1,67,2017,11,10,0,0,0,0,63.3,1,0
40000,3,0,0,3,0,0,5,10,2018,9,15,1,0,0,0,289.0,0,1
10618,3,0,0,4,0,0,1,77,2018,12,7,1,0,0,0,119.0,1,0
26739,1,0,0,1,2,0,0,0,2018,8,25,0,0,0,0,90.0,0,0
38145,2,1,1,1,0,0,0,20,2018,6,20,1,0,0,0,119.0,0,1
7637,3,0,2,2,0,0,1,103,2018,11,21,1,0,0,0,124.1,1,1
6854,3,0,0,3,0,0,1,8,2018,3,7,0,0,0,0,114.0,1,0
10619,2,0,0,1,0,0,0,131,2018,8,10,1,0,0,0,105.3,0,1
1386,2,0,1,3,0,0,0,85,2018,10,8,0,0,0,0,85.0,1,0
39576,1,0,2,1,0,0,0,50,2018,10,29,1,0,0,0,90.9,0,1
21323,1,0,0,4,0,0,0,37,2018,10,27,0,0,0,0,95.0,0,0
555,2,0,3,5,2,0,1,103,2018,5,31,1,0,0,0,213.3,0,1
18705,2,1,0,1,2,0,0,29,2018,8,26,1,0,0,0,187.25,1,0
16704,2,0,1,4,0,0,0,148,2018,8,8,1,0,0,0,114.3,0,1
3285,2,0,0,1,1,0,0,147,2018,7,5,1,0,0,0,85.5,0,1
9930,2,0,0,1,0,0,2,0,2017,12,31,1,0,0,0,77.25,2,0
9166,2,0,1,1,0,0,0,207,2018,10,1,1,0,0,0,108.9,2,1
7847,2,0,2,3,2,0,0,35,2018,4,24,1,0,0,0,110.16,0,1
1313,3,0,0,3,0,0,1,64,2018,8,29,1,0,0,0,159.3,0,1
26469,2,0,2,2,0,0,1,64,2018,12,26,1,0,0,0,74.61,1,0
20343,2,0,0,4,0,0,0,256,2018,8,31,1,0,0,0,90.95,1,0
11095,3,0,0,4,0,0,1,130,2018,5,6,1,0,0,0,155.64,1,0
27909,2,0,2,2,0,0,0,164,2018,6,19,1,0,0,0,100.3,1,0
14706,2,0,0,2,0,0,0,16,2017,11,27,0,0,0,0,55.0,0,0
32069,3,0,0,4,0,0,1,83,2018,6,1,1,0,0,0,159.3,1,1
25757,2,0,2,2,0,0,0,87,2018,7,17,0,0,0,0,72.25,0,0
37812,3,0,1,4,0,0,0,111,2018,8,2,1,0,0,0,150.3,0,1
18653,2,0,0,1,0,0,0,149,2018,6,10,0,0,0,0,120.0,1,0
18256,1,0,0,1,0,0,0,180,2017,10,16,0,0,0,0,70.0,0,1
2972,2,0,2,5,0,0,0,16,2018,1,31,0,0,0,0,43.0,0,0
24982,3,0,0,1,0,0,1,2,2018,7,27,1,0,0,0,177.0,1,0
17806,3,0,0,2,0,0,1,55,2018,7,7,1,0,0,0,168.3,2,0
42088,2,0,0,3,0,0,0,122,2018,5,27,1,0,0,0,105.3,0,1
34625,2,0,1,1,0,0,0,105,2018,6,11,1,0,0,0,126.9,0,1
29283,1,0,0,1,0,0,0,3,2018,1,15,1,1,11,4,83.9,1,0
2765,2,0,0,3,0,0,0,204,2018,5,10,0,0,0,0,90.0,0,1
1541,2,0,2,2,0,0,1,32,2017,10,23,0,0,0,0,65.55,0,0
34851,2,0,2,7,0,0,0,94,2017,7,3,1,0,0,0,55.96,0,1
41631,2,0,4,10,0,0,0,19,2017,11,2,1,0,0,0,90.95,2,0
20991,2,0,0,1,2,0,0,122,2018,3,27,0,0,0,0,107.0,1,0
8434,2,2,0,2,0,0,3,6,2018,12,22,1,0,0,0,174.0,2,0
23495,1,0,2,2,1,0,0,24,2018,12,18,0,0,0,0,70.0,0,0
29332,2,0,1,5,0,0,0,147,2018,7,3,1,0,0,0,99.45,1,0
12388,1,0,0,2,0,0,0,172,2018,6,24,0,0,0,0,95.0,1,0
21922,2,0,1,2,0,0,0,48,2018,10,31,0,0,0,0,75.0,0,0
40047,2,0,2,2,0,0,1,36,2018,9,18,1,0,0,0,149.4,0,1
26567,2,0,1,2,0,0,0,102,2018,8,18,0,0,0,0,72.25,0,0
35526,2,0,1,0,2,0,0,150,2018,1,2,0,0,0,0,101.0,0,0
36532,2,0,1,1,0,0,0,38,2018,9,5,0,0,0,0,85.5,0,0
8563,2,0,0,1,0,0,0,58,2018,11,23,0,0,0,0,75.0,0,0
3771,2,0,1,2,0,0,0,0,2018,4,8,0,0,0,0,75.0,0,1
17493,2,0,2,3,0,0,0,172,2018,11,12,1,0,0,0,85.0,0,1
4655,1,0,0,3,0,1,0,2,2018,9,12,2,1,3,43,67.0,0,0
11434,3,0,1,2,0,0,1,89,2018,4,25,1,0,0,0,137.7,2,0
32649,2,0,0,3,0,0,0,179,2018,10,6,1,0,0,0,113.4,0,1
40192,1,0,0,2,0,0,0,0,2017,9,28,2,1,0,2,65.0,0,0
32536,2,0,1,1,0,0,0,202,2018,5,29,1,0,0,0,90.0,0,1
294,2,0,2,1,0,0,0,25,2018,10,22,0,0,0,0,85.0,0,1
27499,2,0,2,2,0,0,0,109,2018,7,13,0,0,0,0,72.25,0,1
12682,2,0,1,3,0,0,0,48,2018,3,2,0,0,0,0,80.2,0,0
19938,2,0,0,4,1,0,0,186,2018,8,2,1,0,0,0,89.25,0,1
9096,1,0,0,2,0,0,0,119,2018,4,12,1,0,0,0,90.9,0,0
1737,2,0,2,5,0,0,0,95,2018,4,22,0,0,0,0,87.04,0,0
20365,2,0,1,2,0,0,0,273,2018,5,13,0,0,0,0,90.0,0,1
33329,2,0,2,1,0,0,0,179,2018,10,23,1,0,0,0,108.9,0,1
15357,2,0,1,4,0,0,1,58,2018,10,31,1,0,0,0,102.15,0,1
11492,1,0,2,0,0,0,0,0,2017,11,21,2,1,0,3,65.0,0,0
9628,2,0,0,2,0,0,1,89,2018,4,22,1,0,0,0,137.7,0,1
41536,3,0,1,3,0,0,0,60,2018,6,20,1,0,0,0,146.7,4,0
8314,2,0,1,5,0,0,0,40,2018,11,3,0,0,0,0,75.0,0,0
37272,2,0,2,1,0,0,0,144,2018,4,24,0,0,0,0,71.0,0,0
9719,1,0,0,3,1,0,0,68,2018,6,10,1,0,0,0,116.1,0,1
21322,3,0,2,3,0,0,1,23,2018,4,17,1,0,0,0,143.99,2,0
35852,3,0,1,2,0,0,1,98,2018,12,17,1,0,0,0,140.0,2,0
32826,2,0,2,2,1,0,0,243,2018,9,9,1,0,0,0,95.4,0,1
29059,2,0,2,2,0,0,2,59,2018,10,17,1,0,0,0,119.5,2,0
28942,2,1,0,3,0,0,0,50,2018,6,29,1,0,0,0,112.5,0,1
3435,1,0,2,3,0,0,1,70,2018,9,15,1,0,0,0,149.4,0,1
39455,1,0,0,2,0,0,0,3,2018,3,31,2,1,0,3,67.0,0,0
18033,2,0,1,2,2,0,0,74,2018,5,13,1,0,0,0,126.9,1,0
17322,1,0,1,2,0,0,4,269,2018,11,21,2,0,0,0,106.0,0,1
36424,1,0,0,3,2,0,0,15,2018,2,19,0,0,0,0,86.0,0,0
28174,2,0,2,4,0,0,1,94,2018,5,14,1,0,0,0,109.65,0,1
41586,2,0,0,3,0,0,0,50,2017,11,17,0,0,0,0,60.0,0,0
12886,2,0,2,0,0,0,0,150,2018,9,24,1,0,0,0,114.3,0,1
40381,2,0,0,4,0,0,0,160,2018,8,25,0,0,0,0,72.25,0,0
