id,CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
504,425.0,106.3,0.0,153.5,16.5,852.1,845.0,3,46.9
4285,322.0,0.0,0.0,203.0,0.0,974.0,800.0,7,19.77
1996,262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,55.64
3072,310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,17.34
1958,133.0,200.0,0.0,192.0,0.0,946.8,856.8,90,33.27
1384,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28,37.17
894,331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,61.24
455,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,26.97
5010,424.0,22.0,132.0,168.0,8.9,822.0,750.0,56,61.8
3709,307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,39.94
4989,322.0,0.0,0.0,193.0,0.0,968.0,865.0,28,31.72
4748,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,365,52.83
4268,165.0,128.9,124.1,178.5,8.9,1002.5,796.2,28,43.39
3522,194.7,0.0,100.5,170.2,7.5,998.0,901.8,56,51.33
4134,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,38.61
3602,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,91,68.1
713,425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,66.9
4186,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7,45.3
2214,212.0,0.0,100.0,159.0,11.7,1007.8,903.8,56,44.61
2923,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,17.6
1810,333.0,116.0,0.0,192.0,0.0,931.2,842.6,90,24.5
3486,143.0,169.0,143.0,191.0,9.0,967.0,643.0,28,35.34
3141,192.0,288.0,0.0,192.0,0.0,929.8,716.1,14,23.79
1827,491.0,26.0,123.0,210.0,10.9,822.0,699.0,28,54.77
1155,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,26.92
1324,362.6,189.0,0.0,164.9,11.4,944.7,755.8,100,37.42
4312,214.9,118.8,121.9,155.6,6.7,1014.3,780.1,56,53.3
510,425.0,106.3,0.0,153.9,8.9,852.1,887.1,91,55.65
1680,336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,72.1
499,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28,22.35
4905,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,26.92
1856,213.7,0.0,174.7,154.8,10.2,1053.5,776.4,3,9.74
1388,349.0,0.0,0.0,192.0,8.3,847.0,806.0,28,41.05
3719,356.0,0.0,0.0,193.0,0.0,968.0,812.0,7,20.73
2386,133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,32.72
3236,251.8,0.0,118.3,168.1,5.8,1006.0,793.5,3,17.24
1540,310.2,170.2,0.0,192.0,0.0,811.8,880.4,28,41.64
1217,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28,39.66
2681,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,32.96
2993,198.6,132.4,0.0,192.0,0.0,978.4,825.5,28,28.24
1191,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,14,20.73
1542,427.5,47.5,0.0,228.0,0.0,932.0,594.0,270,57.21
3301,168.0,42.1,163.8,121.8,5.7,1058.7,780.1,14,25.22
3324,349.0,0.0,0.0,192.0,0.0,889.8,809.0,28,31.03
2539,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,37.17
953,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,33.4
4846,190.7,0.0,125.4,166.6,9.9,1079.0,746.6,28,30.85
4330,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,52.3
732,251.4,0.0,0.0,170.2,10.2,1043.6,754.3,56,57.23
1156,200.0,0.0,0.0,180.0,0.0,968.0,845.0,7,24.0
5009,238.1,0.0,0.0,186.7,7.0,949.9,847.0,14,20.28
3294,425.0,106.3,0.0,151.4,18.6,936.0,803.7,14,24.05
2982,255.0,192.0,0.0,192.0,0.0,931.2,842.6,3,11.17
2156,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,45.85
1062,183.9,122.6,0.0,203.5,0.0,959.2,800.0,3,9.74
2616,424.0,22.0,132.0,178.0,8.5,842.0,750.0,7,41.15
1167,356.0,0.0,142.0,193.0,11.0,801.0,778.0,28,6.88
3222,425.0,106.3,0.0,151.4,18.6,936.0,803.7,7,54.9
3636,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,30.85
2938,350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,41.37
4491,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,23.7
3140,393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,49.19
143,254.0,0.0,0.0,198.0,0.0,968.0,863.0,28,33.8
3577,277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,39.4
2782,166.8,0.0,125.2,163.8,12.2,1049.3,692.6,28,33.69
717,212.6,0.0,124.8,159.4,8.9,1085.4,799.5,56,37.81
1819,374.0,189.2,0.0,170.1,10.1,926.1,756.7,56,34.68
2502,236.0,157.0,0.0,192.0,0.0,972.6,749.1,7,10.39
4360,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,26.91
4171,307.0,0.0,0.0,193.0,0.0,968.0,812.0,90,34.68
395,297.3,0.0,117.5,174.8,9.1,953.4,756.7,28,39.7
5404,295.8,0.0,0.0,185.7,0.0,1076.2,759.3,28,39.3
4492,182.0,45.2,122.0,170.2,8.2,1059.4,780.7,28,29.59
1365,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,19.11
4927,309.9,142.8,111.2,167.8,22.1,913.9,651.2,28,57.23
595,266.0,114.0,0.0,228.0,0.0,932.0,670.0,365,39.64
3952,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,180,44.28
2914,290.4,0.0,96.2,168.1,9.4,961.2,865.0,56,42.64
2326,339.2,0.0,0.0,185.7,0.0,1069.2,774.3,28,39.7
3766,237.5,237.5,0.0,228.0,0.0,932.0,594.0,7,26.97
3440,251.4,0.0,118.3,193.5,5.8,828.4,829.5,28,25.18
3851,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,40.86
4132,239.6,359.4,0.0,185.7,0.0,941.6,664.3,28,25.18
4960,500.0,0.0,0.0,180.0,0.0,1125.0,613.0,7,38.46
2143,491.0,26.0,123.0,210.0,3.9,882.0,699.0,7,38.2
1571,133.1,200.0,0.0,172.4,3.4,965.4,806.2,3,65.91
4079,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,180,40.93
1122,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180,39.61
2786,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,28,28.1
2967,133.0,200.0,0.0,192.0,0.0,965.4,805.2,90,24.45
2504,252.0,97.0,76.0,194.0,8.0,835.0,821.0,28,22.95
3465,144.6,173.5,132.0,180.3,11.3,949.9,674.6,28,60.95
675,236.0,0.0,0.0,192.0,0.0,968.0,885.0,28,29.75
2808,108.3,162.4,0.0,203.5,0.0,938.2,849.0,7,39.7
3348,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,33.8
728,350.0,0.0,0.0,203.0,0.0,974.0,775.0,14,42.29
412,284.0,15.0,113.0,168.0,9.0,861.0,812.0,28,25.57
3146,116.0,0.0,0.0,192.0,0.0,909.8,891.9,3,9.85
1516,388.6,97.1,0.0,157.9,12.1,852.1,925.7,56,57.6
825,295.7,0.0,95.6,171.5,9.5,852.1,887.1,28,34.67
3267,382.5,0.0,0.0,185.7,0.0,1047.0,739.3,28,30.39
3974,475.0,0.0,0.0,228.0,0.0,932.0,594.0,90,39.3
616,332.5,142.5,0.0,228.0,0.0,932.0,594.0,3,4.57
114,250.0,0.0,95.7,191.8,5.3,948.9,857.2,28,31.12
417,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,23.85
3069,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28,39.66
1625,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,90,61.89
5351,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,14,9.85
4185,149.5,0.0,0.0,192.0,28.2,852.1,893.7,3,14.84
2896,350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,45.9
5049,194.7,0.0,100.5,170.2,7.5,998.2,901.8,14,17.54
2082,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,22.63
753,250.0,0.0,95.7,191.8,5.3,948.9,857.2,14,35.31
2546,446.0,24.0,79.0,162.0,8.6,967.0,712.0,56,46.39
3969,359.0,19.0,141.0,154.0,10.9,941.0,801.0,3,36.3
3373,323.7,282.8,0.0,183.8,10.3,942.7,659.9,7,12.46
4107,295.0,0.0,150.0,168.0,12.0,1069.0,769.0,28,15.61
2444,213.7,0.0,174.7,154.8,10.2,1053.5,776.4,14,29.93
4380,491.0,26.0,123.0,210.0,3.1,882.0,699.0,56,60.29
1066,349.0,0.0,0.0,192.0,0.0,1047.0,806.9,28,24.45
3913,238.1,0.0,94.1,186.7,7.0,949.9,847.0,28,39.94
3498,102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,16.26
2738,531.3,0.0,0.0,141.8,28.2,852.1,893.7,56,61.07
4000,385.0,0.0,0.0,186.0,0.0,935.0,762.0,28,36.8
1568,310.0,0.0,0.0,192.0,0.0,970.0,850.5,90,39.42
2427,332.5,142.5,0.0,228.0,0.0,932.0,594.0,180,36.8
3746,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,90,44.52
5013,401.8,0.0,0.0,147.4,11.4,946.8,852.2,28,71.3
1687,212.5,0.0,121.6,159.2,5.5,1057.6,779.3,100,39.58
851,310.0,0.0,0.0,192.0,0.0,970.4,850.6,90,33.36
3546,475.0,118.8,0.0,181.1,8.9,852.1,781.5,28,71.3
895,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,38.5
4592,251.4,0.0,99.9,146.1,12.4,1006.0,899.8,100,56.06
335,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7,8.49
2839,336.0,0.0,0.0,182.0,3.0,992.0,816.0,28,41.67
3087,389.9,189.0,0.0,137.8,18.6,944.7,852.2,7,55.45
4611,154.8,237.5,0.0,193.3,8.0,877.2,842.6,28,22.84
1348,203.5,305.3,0.0,203.5,0.0,963.4,630.0,28,41.24
1015,139.6,209.4,0.0,192.0,0.0,947.0,839.2,3,9.69
2816,236.0,0.0,0.0,192.0,0.0,978.0,825.0,120,29.79
1631,446.0,24.0,79.0,158.0,12.0,967.0,712.0,28,29.0
2489,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,37.17
3730,288.0,192.0,0.0,192.0,0.0,932.0,717.8,3,23.35
3251,266.0,38.0,0.0,228.0,0.0,932.0,670.0,365,44.7
5007,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,37.4
2070,362.6,0.0,0.0,164.9,11.6,940.6,867.7,3,24.4
4452,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,50.94
5318,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,16.28
1635,251.4,0.0,118.3,188.5,6.4,1028.4,757.7,14,26.74
4646,331.0,0.0,0.0,192.0,0.0,978.0,825.0,28,26.26
2479,382.0,0.0,0.0,186.0,0.0,1047.0,758.0,90,37.17
2265,307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,15.58
2959,116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,25.73
5115,200.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,41.41
3059,540.0,0.0,0.0,170.0,2.5,1130.0,630.0,28,61.23
2141,322.0,0.0,0.0,185.0,0.0,951.0,709.0,28,27.04
3118,183.9,122.6,0.0,203.5,0.0,959.2,800.0,90,29.73
5108,313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,60.29
4045,167.8,75.4,164.9,167.8,7.8,1007.3,770.1,14,22.63
3356,213.8,98.1,24.5,181.7,6.7,1066.0,785.5,28,25.56
2744,133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,41.68
3506,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,35.23
1679,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,8.54
4249,178.0,129.8,118.6,179.9,7.9,1007.2,746.8,56,32.9
3147,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,10.22
2294,331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,38.77
580,326.0,0.0,0.0,184.0,9.0,870.0,778.0,28,69.66
1470,116.0,0.0,0.0,192.0,0.0,909.8,891.9,28,24.48
4799,213.7,98.1,24.5,181.7,6.9,1065.8,785.4,56,64.9
4070,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,13.82
3343,387.0,97.0,94.0,186.0,7.0,938.0,845.0,28,39.49
4992,387.0,20.0,94.0,157.0,13.9,938.0,845.0,56,54.38
4583,272.8,0.0,118.3,209.7,5.8,1012.4,829.5,28,24.4
3672,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,32.82
559,427.5,47.5,0.0,228.0,0.0,932.0,594.0,90,53.58
2849,381.0,0.0,0.0,186.0,0.0,1111.0,783.0,7,15.36
512,212.1,0.0,100.4,159.3,5.7,1007.2,746.6,56,44.14
4729,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270,57.22
1081,212.0,0.0,125.0,210.0,12.0,961.0,805.0,28,65.91
1664,313.3,145.0,113.0,178.5,8.0,1001.9,688.7,3,41.3
1012,387.0,20.0,94.0,157.0,14.3,938.0,845.0,56,77.3
1931,249.1,0.0,98.8,162.0,10.9,987.8,801.0,28,65.2
1150,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,25.89
2838,166.0,0.0,0.0,183.0,13.0,859.0,827.0,28,15.75
116,288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,35.57
740,349.0,0.0,0.0,192.0,0.0,1047.0,806.9,28,53.39
5194,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,66.9
3675,313.3,145.0,0.0,178.5,9.0,1001.9,688.7,7,45.9
830,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7,10.39
119,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,37.91
4752,277.1,0.0,97.4,160.6,11.8,973.9,875.6,28,47.28
5166,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,2.33
5123,446.0,19.0,79.0,162.0,11.6,967.0,712.0,56,69.3
635,108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,53.3
4465,158.8,250.2,0.0,183.3,12.3,1043.6,659.9,7,26.15
4364,157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,74.36
4142,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,3,14.84
991,332.5,147.2,0.0,185.7,0.0,967.1,712.2,7,32.85
876,190.7,0.0,125.4,162.1,7.8,1090.0,804.0,3,15.57
4869,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,21.07
4,157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,74.19
3051,233.0,0.0,0.0,196.0,3.9,801.0,758.0,28,40.93
3124,359.0,19.0,141.0,154.0,5.9,942.0,801.0,28,36.45
2660,277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,26.06
2491,379.5,151.2,0.0,153.9,15.9,935.4,605.0,3,35.3
3854,313.0,0.0,0.0,178.0,8.0,1002.0,689.0,28,10.73
4933,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,100,56.61
4777,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,29.0
1715,424.0,22.0,132.0,178.0,3.0,822.0,750.0,3,26.06
1148,491.4,118.8,0.0,247.0,7.0,882.7,699.5,28,44.52
3261,173.0,116.0,0.0,192.0,0.0,946.8,856.8,7,17.34
574,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,66.78
3769,356.0,189.0,0.0,190.0,10.0,977.0,689.0,28,22.14
3736,254.0,0.0,0.0,186.0,0.0,968.0,781.2,90,39.66
4146,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,14.8
853,251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100,35.57
1982,166.1,0.0,167.0,163.3,7.9,1058.6,770.1,28,20.08
2774,145.0,0.0,146.0,174.0,5.0,869.0,769.0,28,52.42
4929,266.0,114.0,0.0,228.0,0.0,932.0,670.0,365,42.33
1166,173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,53.1
971,218.2,54.6,123.8,140.8,5.9,1075.7,792.7,3,26.4
2701,307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,50.24
4495,159.0,149.0,116.0,175.0,15.0,953.0,720.0,28,7.84
3847,331.0,0.0,0.0,192.0,0.0,1000.0,821.0,7,11.96
2368,425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,71.3
4115,362.6,189.0,0.0,164.9,11.6,1040.6,734.3,28,25.57
4780,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,54.1
4131,321.0,164.0,0.0,190.0,5.0,870.0,774.0,28,28.24
2950,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56,43.06
524,165.0,0.0,143.0,163.0,0.0,1005.6,900.9,14,19.2
2455,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,23.84
5016,213.5,0.0,174.2,159.2,3.4,1043.6,771.9,14,37.42
1841,424.0,22.0,132.0,168.0,8.9,822.0,750.0,3,28.6
537,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,44.61
2806,198.6,0.0,0.0,198.6,0.0,968.0,863.0,28,23.52
4341,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28,31.97
3175,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,28.63
784,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28,50.53
4057,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,23.74
1409,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,14,22.72
2537,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,35.87
154,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,37.68
3009,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,12.47
1686,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,17.37
2901,153.0,239.0,0.0,200.0,7.0,1002.0,684.0,28,67.87
5350,251.4,0.0,118.3,188.5,5.8,1028.4,757.7,14,30.39
4721,295.7,0.0,95.6,171.5,5.5,1041.6,871.9,3,13.71
3863,359.4,19.6,141.6,154.8,10.9,942.7,801.9,28,19.01
2733,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,28.68
1895,265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,17.95
569,397.0,0.0,0.0,185.7,0.0,1134.3,785.6,28,38.6
1816,277.2,97.8,24.5,160.7,11.2,1061.7,781.5,28,36.94
2065,250.0,106.3,0.0,153.5,16.5,852.1,887.1,7,25.89
127,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,41.68
3394,168.9,42.2,124.3,158.3,10.8,1080.8,796.2,3,12.18
3327,446.0,0.0,0.0,162.0,11.6,967.0,712.0,7,36.8
5387,313.3,145.0,0.0,200.0,3.0,884.9,688.7,28,43.25
2975,230.0,0.0,118.3,195.7,4.6,1029.4,758.6,100,46.23
980,251.4,0.0,0.0,185.7,5.8,1043.6,754.3,28,33.96
2300,183.9,122.6,0.0,203.5,0.0,959.2,800.0,28,65.91
190,184.0,86.0,190.0,195.0,5.0,860.0,734.0,28,37.36
1139,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,3,11.98
5088,200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,36.99
699,122.6,183.9,0.0,203.5,0.0,958.2,800.1,90,63.14
5167,304.0,76.0,0.0,228.0,0.0,932.0,670.0,7,18.02
606,148.0,0.0,182.0,158.0,16.0,1002.0,830.0,28,7.4
4276,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,59.2
301,387.0,20.0,94.0,157.0,13.9,938.0,845.0,7,20.87
3420,218.2,54.6,123.8,140.8,11.9,1075.7,792.7,56,40.15
5208,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,13.54
1060,349.0,0.0,0.0,192.0,0.0,1076.0,758.0,28,23.14
2565,393.0,0.0,0.0,192.0,0.0,940.0,758.0,7,20.42
5397,326.0,0.0,0.0,182.0,10.0,879.0,812.0,28,42.7
1069,166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,32.25
2524,397.0,0.0,0.0,192.0,0.0,940.6,785.6,7,27.63
2205,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,31.03
1243,500.0,0.0,0.0,192.0,0.0,1125.0,745.0,3,16.89
16,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,28,26.86
3120,401.8,94.7,0.0,147.4,10.4,946.8,696.7,28,47.97
4642,139.9,209.4,0.0,192.0,0.0,1047.0,806.9,28,33.01
4754,531.3,0.0,0.0,185.7,0.0,1040.6,734.3,28,37.17
815,313.0,145.0,0.0,178.0,8.0,867.0,824.0,28,11.96
3067,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,56.06
5171,376.0,0.0,0.0,214.6,0.0,1003.5,762.2,28,33.76
959,349.0,0.0,0.0,192.0,0.0,879.0,849.0,28,38.6
4893,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,28,52.43
225,266.0,116.0,0.0,228.0,0.0,932.0,670.0,180,45.94
3354,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,41.41
2485,275.0,0.0,0.0,182.0,3.9,966.0,763.0,28,43.38
562,389.9,189.0,0.0,145.9,22.0,944.7,694.9,3,12.05
3436,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,41.16
1693,277.0,0.0,0.0,191.0,0.0,968.0,856.0,3,22.93
1045,397.0,0.0,0.0,186.7,0.0,1040.6,734.3,7,27.74
3446,491.0,26.0,123.0,201.0,3.9,822.0,699.0,56,65.2
4565,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,365,51.04
954,144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,17.82
5386,218.2,54.6,123.8,140.8,11.9,1075.7,792.7,56,33.31
2735,212.0,121.0,0.0,171.5,9.9,949.9,801.8,28,56.06
5300,425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,64.9
4735,236.0,0.0,0.0,193.0,0.0,968.0,885.0,7,26.14
5211,277.0,0.0,0.0,191.0,0.0,968.0,856.0,7,22.5
1218,236.0,157.0,0.0,192.0,0.0,972.6,749.1,3,13.52
1527,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28,32.01
3987,387.0,20.0,94.0,157.0,11.6,938.0,845.0,7,55.6
5332,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7,10.03
1300,531.3,0.0,0.0,141.8,28.2,852.1,893.7,56,59.09
5287,313.3,145.0,0.0,178.3,8.0,867.2,824.0,28,15.34
160,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,14,22.75
4067,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,38.33
956,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28,32.4
3791,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,25.42
3234,321.0,0.0,125.0,195.0,8.5,870.0,769.0,28,21.18
2869,405.0,0.0,0.0,189.0,0.0,968.0,613.0,7,16.5
3777,439.0,177.0,0.0,186.0,11.1,884.9,707.9,3,33.4
4433,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,42.13
4973,313.3,145.0,113.0,178.5,8.0,1002.0,689.3,14,13.46
2961,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,100,37.42
2200,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,24.44
98,166.1,0.0,0.0,203.2,0.0,975.6,692.6,28,22.93
2557,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,33.8
3183,251.4,0.0,118.3,188.5,5.8,1028.4,757.7,3,18.03
253,393.0,0.0,0.0,186.0,0.0,1113.0,784.0,7,17.54
3923,203.5,135.7,0.0,185.7,0.0,959.2,704.3,7,21.54
4199,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100,34.67
1445,238.0,158.0,0.0,185.0,0.0,1040.0,734.0,28,26.23
1648,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,30.22
4682,303.6,139.9,0.0,213.5,6.2,895.5,722.5,28,50.6
4723,158.0,177.0,0.0,174.0,22.0,1001.9,784.3,28,55.55
3991,475.0,0.0,0.0,228.0,0.0,932.0,594.0,270,55.16
1696,480.0,0.0,0.0,192.0,0.0,936.2,781.2,3,12.79
3191,272.8,151.2,0.0,183.8,15.6,953.3,659.9,3,21.95
4499,277.2,97.8,24.5,160.7,11.2,1061.7,782.5,14,34.77
1154,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3,33.4
2255,382.0,0.0,0.0,186.0,0.0,1040.0,758.0,7,45.08
1682,213.7,0.0,174.7,154.8,10.2,1053.5,776.4,3,14.4
3170,356.0,0.0,0.0,193.0,9.0,904.0,768.0,28,61.24
2056,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,15.09
4090,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,16.26
3108,339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,31.88
4548,290.4,0.0,96.2,168.1,9.4,961.2,865.0,100,55.83
3723,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,33.21
2049,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100,37.43
4976,331.0,0.0,0.0,192.0,0.0,1050.0,850.0,360,55.02
3643,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,8.37
5327,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,46.8
623,342.0,38.0,0.0,228.0,0.0,932.0,670.0,365,39.0
262,236.0,157.0,0.0,192.0,0.0,972.6,749.1,7,7.68
3369,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,25.69
4061,275.0,0.0,0.0,183.0,0.0,1047.0,808.0,7,24.9
1802,491.0,0.0,123.0,210.0,12.0,882.0,699.0,28,54.38
4736,213.8,0.0,174.2,154.6,11.7,1052.3,781.2,7,23.74
5395,192.0,288.0,0.0,192.0,0.0,932.0,717.8,3,23.52
2385,190.3,0.0,125.2,161.9,9.9,1088.1,802.6,100,40.87
1959,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,30.12
2976,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,37.68
488,475.0,118.8,0.0,181.1,3.4,852.1,781.5,100,46.23
1843,305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,47.22
1734,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,32.85
2911,387.0,0.0,94.0,187.0,13.9,938.0,827.0,28,33.49
3219,425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,44.21
146,183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,23.51
1986,251.4,0.0,118.3,192.9,5.8,1026.6,754.3,14,13.57
1369,318.8,212.0,0.0,155.7,14.3,852.1,781.5,28,67.57
2811,349.0,0.0,0.0,192.0,0.0,1047.0,806.9,90,35.87
659,252.3,0.0,98.8,192.9,7.0,953.4,885.0,7,39.45
1794,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28,33.0
2511,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,40.71
3397,190.3,0.0,125.2,166.6,9.9,1053.6,798.9,56,72.3
4282,139.6,209.4,0.0,192.0,0.0,947.0,839.2,28,43.7
1147,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,14,20.77
3272,135.7,203.5,0.0,185.7,0.0,1086.8,759.3,28,21.82
608,145.4,0.0,178.9,201.7,7.8,867.2,824.0,28,14.7
3582,289.0,0.0,0.0,192.0,0.0,965.4,806.2,3,14.31
